P16234 1 O43639
P16234 1 Q8NEB9
P16234 1 P42336
P16234 1 P42338
P16234 1 O00329
P16234 1 P48736
P16234 1 P27986
P16234 1 O00459
P16234 1 Q92569
P16234 1 Q8WYR1
P16234 1 P20936
P16234 1 Q15283
P16234 1 C9J798
P16234 1 O43374
P16234 1 P15498
P16234 1 P52735
P16234 1 Q9UKW4
P16234 1 Q05397
P16234 1 O00443
P16234 1 O00750
P16234 1 Q06124
P09619 1 Q13480
P09619 1 P23458
P09619 1 O60674
P09619 1 P12931
P09619 1 P19174
P09619 1 P16885
P09619 1 P98077
P09619 1 Q6S5L8
P09619 1 Q92529
P09619 1 P29353
P09619 1 P01112
P09619 1 P01116
P09619 1 P01111
P09619 1 Q07889
P09619 1 Q07890
P09619 1 P35568
P09619 1 P62993
P09619 1 Q9NQ66
P09619 1 Q00722
P09619 1 Q01970
P09619 1 Q15147
P09619 1 P46108
P09619 1 P46109
P09619 1 Q9UQC2
P09619 1 O75791
P09619 1 Q13588
P09619 1 P52333
P09619 1 O43639
P09619 1 Q8NEB9
P09619 1 P42336
P09619 1 P42338
P09619 1 O00329
P09619 1 P48736
P09619 1 P27986
P09619 1 O00459
P09619 1 Q92569
P09619 1 Q8WYR1
P09619 1 P20936
P09619 1 Q15283
P09619 1 C9J798
P09619 1 O43374
P09619 1 P15498
P09619 1 P52735
P09619 1 Q9UKW4
P09619 1 Q05397
P09619 1 O00443
P09619 1 O00750
P09619 1 Q06124
Q02763 1 P01112
Q02763 1 P01116
Q02763 1 P01111
Q02763 1 P35568
Q02763 1 P62993
Q02763 1 Q9NQ66
Q02763 1 Q00722
Q02763 1 Q01970
Q02763 1 Q15147
Q02763 1 P46108
Q02763 1 P46109
Q02763 1 Q99704
Q02763 1 O60496
Q02763 1 Q7L591
Q02763 1 Q13588
Q02763 1 Q14449
Q02763 1 Q14451
Q02763 1 O00443
Q02763 1 O00750
Q02763 1 Q8NEB9
Q02763 1 P42336
Q02763 1 P42338
Q02763 1 O00329
Q02763 1 P48736
Q02763 1 P27986
Q02763 1 O00459
Q02763 1 Q92569
Q02763 1 P98077
Q02763 1 Q6S5L8
Q02763 1 Q92529
Q02763 1 P29353
P14616 1 P35568
P14616 1 Q9Y4H2
P14616 1 O14654
P14616 1 Q07889
P14616 1 Q07890
P14616 1 Q8WYR1
P14616 1 P42336
P14616 1 P42338
P14616 1 O00329
P14616 1 P48736
P14616 1 P27986
P14616 1 O00459
P14616 1 Q92569
P14616 1 P62993
Q8WYR1 1 Q9Y243
Q8WYR1 1 P31749
Q8WYR1 1 B4DG79
Q8WYR1 1 O15530
Q8WYR1 1 Q15118
Q8WYR1 1 P14672
Q8WYR1 1 P42345
Q8WYR1 1 Q05513
Q8WYR1 1 P19174
Q8WYR1 1 P16885
Q8WYR1 1 P42574
Q8WYR1 1 P31751
Q8WYR1 1 P01112
Q8WYR1 1 O14807
Q8WYR1 1 P01111
Q8WYR1 1 P17252
Q8WYR1 1 P05771
Q8WYR1 1 Q05655
Q8WYR1 1 Q02156
Q8WYR1 1 P05129
Q8WYR1 1 P24723
Q8WYR1 1 P41743
Q8WYR1 1 Q04759
Q8WYR1 1 Q15139
Q8WYR1 1 Q9BZL6
Q8WYR1 1 O94806
Q8WYR1 1 P62070
Q8WYR1 1 P10301
Q8WYR1 1 Q13418
Q8WYR1 1 Q9UKW4
Q8WYR1 1 P15498
Q8WYR1 1 P52735
Q8WYR1 1 P01116
Q8WYR1 1 Q08881
Q8WYR1 1 Q05397
Q8WYR1 1 Q8TCU6
Q8WYR1 1 P55211
Q8WYR1 1 P49841
Q8WYR1 1 P63000
Q8WYR1 1 P15153
Q8WYR1 1 P60763
P42336 1 Q9Y243
P42336 1 P31749
P42336 1 B4DG79
P42336 1 O15530
P42336 1 Q15118
P42336 1 P14672
P42336 1 P42345
P42336 1 Q05513
P42336 1 P19174
P42336 1 P16885
P42336 1 P42574
P42336 1 P31751
P42336 1 P01112
P42336 1 O14807
P42336 1 P01111
P42336 1 P17252
P42336 1 P05771
P42336 1 Q05655
P42336 1 Q02156
P42336 1 P05129
P42336 1 P24723
P42336 1 P41743
P42336 1 Q04759
P42336 1 Q15139
P42336 1 Q9BZL6
P42336 1 O94806
P42336 1 P62070
P42336 1 P10301
P42336 1 Q13418
P42336 1 Q9UKW4
P42336 1 P15498
P42336 1 P52735
P42336 1 Q07960
P42336 1 P85298
P42336 1 P85299
P42336 1 Q05397
P42336 1 P01116
P42336 1 Q08881
P42336 1 Q8TCU6
P42336 1 P55211
P42336 1 P49841
P42336 1 P63000
P42336 1 P15153
P42336 1 P60763
P42338 1 Q9Y243
P42338 1 P31749
P42338 1 B4DG79
P42338 1 O15530
P42338 1 Q15118
P42338 1 P14672
P42338 1 P42345
P42338 1 Q05513
P42338 1 P19174
P42338 1 P16885
P42338 1 P42574
P42338 1 P31751
P42338 1 P01112
P42338 1 O14807
P42338 1 P01111
P42338 1 P17252
P42338 1 P05771
P42338 1 Q05655
P42338 1 Q02156
P42338 1 P05129
P42338 1 P24723
P42338 1 P41743
P42338 1 Q04759
P42338 1 Q15139
P42338 1 Q9BZL6
P42338 1 O94806
P42338 1 P62070
P42338 1 P10301
P42338 1 Q13153
P42338 1 Q13418
P42338 1 Q9UKW4
P42338 1 P15498
P42338 1 P52735
P42338 1 Q07960
P42338 1 P85298
P42338 1 P85299
P42338 1 Q05397
P42338 1 P01116
P42338 1 Q08881
P42338 1 Q8TCU6
P42338 1 P55211
P42338 1 P49841
P42338 1 P63000
P42338 1 P15153
P42338 1 P60763
O00329 1 Q9Y243
O00329 1 P31749
O00329 1 B4DG79
O00329 1 O15530
O00329 1 Q15118
O00329 1 P14672
O00329 1 P42345
O00329 1 Q05513
O00329 1 P19174
O00329 1 P16885
O00329 1 P42574
O00329 1 P31751
O00329 1 P01112
O00329 1 O14807
O00329 1 P01111
O00329 1 P17252
O00329 1 P05771
O00329 1 Q05655
O00329 1 Q02156
O00329 1 P05129
O00329 1 P24723
O00329 1 P41743
O00329 1 Q04759
O00329 1 Q15139
O00329 1 Q9BZL6
O00329 1 O94806
O00329 1 P62070
O00329 1 P10301
O00329 1 Q13418
O00329 1 Q9UKW4
O00329 1 P15498
O00329 1 P52735
O00329 1 Q07960
O00329 1 P85298
O00329 1 P85299
O00329 1 Q05397
O00329 1 P01116
O00329 1 Q08881
O00329 1 Q8TCU6
O00329 1 P55211
O00329 1 P49841
O00329 1 P63000
O00329 1 P15153
O00329 1 P60763
P48736 1 Q9Y243
P48736 1 P31749
P48736 1 B4DG79
P48736 1 O15530
P48736 1 Q15118
P48736 1 P14672
P48736 1 P42345
P48736 1 Q05513
P48736 1 P19174
P48736 1 P16885
P48736 1 P42574
P48736 1 P31751
P48736 1 P01112
P48736 1 O14807
P48736 1 P01111
P48736 1 P17252
P48736 1 P05771
P48736 1 Q05655
P48736 1 Q02156
P48736 1 P05129
P48736 1 P24723
P48736 1 P41743
P48736 1 Q04759
P48736 1 Q15139
P48736 1 Q9BZL6
P48736 1 O94806
P48736 1 P62070
P48736 1 P10301
P48736 1 Q13418
P48736 1 Q9UKW4
P48736 1 P15498
P48736 1 P52735
P48736 1 Q07960
P48736 1 P85298
P48736 1 P85299
P48736 1 Q05397
P48736 1 P01116
P48736 1 Q08881
P48736 1 Q8TCU6
P48736 1 P55211
P48736 1 P49841
P48736 1 P63000
P48736 1 P15153
P48736 1 P60763
P27986 1 Q9Y243
P27986 1 P31749
P27986 1 B4DG79
P27986 1 O15530
P27986 1 Q15118
P27986 1 P14672
P27986 1 P42345
P27986 1 Q05513
P27986 1 P19174
P27986 1 P16885
P27986 1 P42574
P27986 1 Q13153
P27986 1 P41743
P27986 1 Q13418
P27986 1 Q9UKW4
P27986 1 P15498
P27986 1 P52735
P27986 1 P31751
P27986 1 Q07960
P27986 1 P85298
P27986 1 P85299
P27986 1 Q05397
P27986 1 P01112
P27986 1 P01116
P27986 1 P01111
P27986 1 Q08881
P27986 1 Q8TCU6
P27986 1 P55211
P27986 1 P49841
P27986 1 P63000
P27986 1 P15153
P27986 1 P60763
O00459 1 Q9Y243
O00459 1 P31749
O00459 1 B4DG79
O00459 1 O15530
O00459 1 Q15118
O00459 1 P14672
O00459 1 P42345
O00459 1 Q05513
O00459 1 P19174
O00459 1 P16885
O00459 1 P42574
O00459 1 P41743
O00459 1 Q13418
O00459 1 Q9UKW4
O00459 1 P15498
O00459 1 P52735
O00459 1 P31751
O00459 1 Q07960
O00459 1 P85298
O00459 1 P85299
O00459 1 Q05397
O00459 1 P01112
O00459 1 P01116
O00459 1 P01111
O00459 1 Q08881
O00459 1 Q8TCU6
O00459 1 P55211
O00459 1 P49841
O00459 1 P63000
O00459 1 P15153
O00459 1 P60763
Q92569 1 Q9Y243
Q92569 1 P31749
Q92569 1 B4DG79
Q92569 1 O15530
Q92569 1 Q15118
Q92569 1 P14672
Q92569 1 P42345
Q92569 1 Q05513
Q92569 1 P19174
Q92569 1 P16885
Q92569 1 P42574
Q92569 1 P41743
Q92569 1 Q13418
Q92569 1 Q9UKW4
Q92569 1 P15498
Q92569 1 P52735
Q92569 1 P31751
Q92569 1 Q07960
Q92569 1 P85298
Q92569 1 P85299
Q92569 1 Q05397
Q92569 1 P01112
Q92569 1 P01116
Q92569 1 P01111
Q92569 1 Q08881
Q92569 1 Q8TCU6
Q92569 1 P55211
Q92569 1 P49841
Q92569 1 P63000
Q92569 1 P15153
Q92569 1 P60763
P01112 1 P10398
P01112 1 P04049
P01112 1 P15056
P01112 1 P28482
P01112 1 P27361
P01112 1 P45983
P01112 1 P45984
P01112 1 P53779
P01112 1 Q16539
P01112 1 Q15759
P01112 1 O15264
P01112 1 P53778
P01112 1 Q15052
P01112 1 P00540
P01112 1 Q8WYR1
P01112 1 P42336
P01112 1 P42338
P01112 1 O00329
P01112 1 P48736
P01112 1 P27986
P01112 1 O00459
P01112 1 Q92569
P01112 1 Q02750
P01112 1 P36507
P01112 1 Q9P212
P01112 1 P63000
P01112 1 P15153
P01112 1 Q13233
P01112 1 Q8N302
P01112 1 Q53H12
P01112 1 Q6RW13
P01112 1 Q99996
P01112 1 O00203
P01112 1 Q7Z5R6
P01112 1 P49407
P01112 1 P32121
P01112 1 O95352
P01112 1 O43521
P01112 1 P51797
P01112 1 Q969H4
P01112 1 Q8WXI2
P01112 1 P41240
P01112 1 Q6NXG1
P01112 1 Q9NRY5
P01112 1 Q86XD5
P01112 1 P02671
P01112 1 P02675
P01112 1 P02679
P01112 1 P02751
P01112 1 P51114
P01112 1 P46940
P01112 1 P08514
P01112 1 P05106
P01112 1 Q6ZMT4
P01112 1 Q9HCM3
P01112 1 Q8IVT5
P01112 1 Q6VAB6
P01112 1 P02545
P01112 1 Q9UPN3
P01112 1 P27448
P01112 1 Q6WCQ1
P01112 1 Q5XG87
P01112 1 O43252
P01112 1 Q96PU8
P01112 1 P62834
P01112 1 P61224
P01112 1 Q7KZF4
P01112 1 P12931
P01112 1 Q9Y490
P01112 1 Q9UPV9
P01112 1 O15164
P01112 1 P18206
P01112 1 P04275
P01112 1 Q7Z2W4
P01112 1 Q9Y6R4
P01112 1 P57077
P01112 1 Q8NEB9
P01112 1 Q12967
P01112 1 Q9NZL6
P01112 1 O15211
P01112 1 Q13009
P01112 1 Q7Z569
P01112 1 Q8WWW0
P01112 1 P55196
P01112 1 Q92565
P01112 1 Q15311
P01112 1 Q13671
P01112 1 Q9NS23
P01116 1 P10398
P01116 1 P04049
P01116 1 P15056
P01116 1 P28482
P01116 1 P27361
P01116 1 P45983
P01116 1 P45984
P01116 1 P53779
P01116 1 Q16539
P01116 1 Q15759
P01116 1 O15264
P01116 1 P53778
P01116 1 Q15052
P01116 1 P00540
P01116 1 Q8WYR1
P01116 1 P42336
P01116 1 P42338
P01116 1 O00329
P01116 1 P48736
P01116 1 P27986
P01116 1 O00459
P01116 1 Q92569
P01116 1 Q02750
P01116 1 P36507
P01116 1 Q9P212
P01116 1 P62993
P01116 1 Q13233
P01116 1 Q8N302
P01116 1 Q53H12
P01116 1 Q6RW13
P01116 1 Q99996
P01116 1 O00203
P01116 1 Q7Z5R6
P01116 1 P49407
P01116 1 P32121
P01116 1 O95352
P01116 1 O43521
P01116 1 P51797
P01116 1 Q969H4
P01116 1 Q8WXI2
P01116 1 P41240
P01116 1 Q6NXG1
P01116 1 Q9NRY5
P01116 1 Q86XD5
P01116 1 P02671
P01116 1 P02675
P01116 1 P02679
P01116 1 P02751
P01116 1 P51114
P01116 1 P46940
P01116 1 P08514
P01116 1 P05106
P01116 1 Q6ZMT4
P01116 1 Q9HCM3
P01116 1 Q8IVT5
P01116 1 Q6VAB6
P01116 1 P02545
P01116 1 Q9UPN3
P01116 1 P27448
P01116 1 Q6WCQ1
P01116 1 Q5XG87
P01116 1 O43252
P01116 1 Q96PU8
P01116 1 P62834
P01116 1 P61224
P01116 1 Q7KZF4
P01116 1 P12931
P01116 1 Q9Y490
P01116 1 Q9UPV9
P01116 1 O15164
P01116 1 P18206
P01116 1 P04275
P01116 1 Q7Z2W4
P01116 1 Q12967
P01116 1 Q9Y6R4
P01116 1 P57077
P01116 1 Q8NEB9
P01116 1 Q9NZL6
P01116 1 O15211
P01116 1 Q13009
P01116 1 Q9NQ66
P01116 1 Q00722
P01116 1 Q01970
P01116 1 Q15147
P01116 1 P51178
P01116 1 Q9BRC7
P01116 1 P19174
P01116 1 P16885
P01116 1 Q15111
P01116 1 Q86YW0
P01116 1 Q7Z569
P01116 1 Q8WWW0
P01116 1 P55196
P01116 1 Q92565
P01116 1 Q15311
P01116 1 Q13671
P01116 1 Q9NS23
P01111 1 P10398
P01111 1 P04049
P01111 1 P15056
P01111 1 P28482
P01111 1 P27361
P01111 1 P45983
P01111 1 P45984
P01111 1 P53779
P01111 1 Q16539
P01111 1 Q15759
P01111 1 O15264
P01111 1 P53778
P01111 1 Q15052
P01111 1 P00540
P01111 1 Q8WYR1
P01111 1 P42336
P01111 1 P42338
P01111 1 O00329
P01111 1 P48736
P01111 1 P27986
P01111 1 O00459
P01111 1 Q92569
P01111 1 Q02750
P01111 1 P36507
P01111 1 Q9P212
P01111 1 P63000
P01111 1 P15153
P01111 1 Q13233
P01111 1 Q8N302
P01111 1 Q53H12
P01111 1 Q6RW13
P01111 1 Q99996
P01111 1 O00203
P01111 1 Q7Z5R6
P01111 1 P49407
P01111 1 P32121
P01111 1 O95352
P01111 1 O43521
P01111 1 P51797
P01111 1 Q969H4
P01111 1 Q8WXI2
P01111 1 P41240
P01111 1 Q6NXG1
P01111 1 Q9NRY5
P01111 1 Q86XD5
P01111 1 P02671
P01111 1 P02675
P01111 1 P02679
P01111 1 P02751
P01111 1 P51114
P01111 1 P46940
P01111 1 P08514
P01111 1 P05106
P01111 1 Q6ZMT4
P01111 1 Q9HCM3
P01111 1 Q8IVT5
P01111 1 Q6VAB6
P01111 1 P02545
P01111 1 Q9UPN3
P01111 1 P27448
P01111 1 Q6WCQ1
P01111 1 Q5XG87
P01111 1 O43252
P01111 1 Q96PU8
P01111 1 P62834
P01111 1 P61224
P01111 1 Q7KZF4
P01111 1 P12931
P01111 1 Q9Y490
P01111 1 Q9UPV9
