A1A4S6 3.31794400384115e-05
A6NGB9 5.25736082832756e-06
A6NI28 3.31794400384115e-05
A6NMX2 4.00225555849441e-07
A7E2Y1 6.20224076677565e-08
A8K5I0 5.15792240594335e-07
A8MYU2 2.19860996050667e-07
A9CQZ8 3.10329842022617e-07
B2RUU3 1.68404089824859e-05
B4DG79 0.00151180537767089
B4DN15 1.98943358727152e-06
B4DYG2 6.60280193865471e-07
B7Z3D6 6.98748885448287e-08
C9J798 0.000124978124104762
F1T097 3.14265633836528e-07
M1S623 9.98491947354133e-08
O00141 5.37329945914602e-05
O00144 4.79671038277041e-06
O00170 7.15523336353348e-07
O00203 1.84883297673083e-05
O00212 3.38392447925398e-06
O00220 1.07871311445965e-08
O00221 4.27421150308099e-06
O00222 1.01158870884919e-05
O00253 1.47196995114785e-06
O00329 0.00124082116841058
O00401 1.29560684192028e-05
O00418 1.48356362101729e-06
O00443 0.000227786219677999
O00444 2.91232610993746e-07
O00459 0.00118144940892827
O00463 1.52997131105726e-06
O00468 2.83042405479664e-08
O00522 1.61194744301036e-05
O00555 0.000209529477521214
O00574 3.28060223187769e-05
O00626 5.36729101609279e-05
O00716 4.6532695760693e-09
O00744 1.14402232780488e-05
O00750 0.000227786219677999
O00755 1.14402232780488e-05
O00757 1.23348272523586e-07
O00762 1.37424180531976e-05
O00763 6.96709875790755e-06
O00767 2.52165039520921e-07
O14492 6.18576044674939e-06
O14494 1.63442089042394e-06
O14495 1.63442089042394e-06
O14526 2.72572907979838e-07
O14543 8.12799755827518e-05
O14604 2.100068330999e-07
O14610 0.00143023734024741
O14639 1.50373098795513e-05
O14640 2.15826042889676e-05
O14641 2.73087432204445e-05
O14654 0.00143335151823184
O14672 2.50795688579523e-05
O14727 1.77759636326018e-05
O14733 3.97954254271423e-06
O14763 1.07871311445965e-08
O14775 0.00143023734024741
O14786 3.30172446455387e-06
O14788 3.16784555066863e-06
O14798 1.07871311445965e-08
O14807 0.00148666840193397
O14827 0.000195042622884211
O14841 7.68598385893711e-10
O14880 3.19750111771243e-09
O14904 1.08299347666478e-05
O14905 1.08299347666478e-05
O14920 0.000103723135667257
O14936 3.93763007774783e-06
O14939 0.000101526029028718
O14950 1.62533286478475e-06
O14974 6.69429895819981e-07
O14979 7.15523336353348e-07
O14983 7.89006248018428e-09
O14986 9.64104308946345e-06
O15020 9.14088707253724e-06
O15031 2.52895079193886e-05
O15111 0.000102216968451371
O15119 6.67701119111054e-07
O15143 1.02684433819625e-05
